# CSD PDF/CDF
# simtype perm
# anattype surface  fsaverage rh
# FixGroupSubjectArea 1
# merged      0
# contrast    osgm
# seed        1739880842
# thresh      1.300000
# threshsign  0.000000
# searchspace 74490.846304
# nullfwhm    0.000000
# varfwhm     -1.000000
# nrepetitions 1000
# NOTE: nreps and nrepetitions are both valid for volume data.
# NOTE: nreps is invalid (-1) for surface data to assure.
# NOTE:   backwards INcompatibility.
# 7.4.1
# nreps       -1
# FixSurfClusterArea 1
# 7.4.1
# nbins 31
# BinNo  MaxClustBin MaxClustPDF MaxClustCDF GRFCDF    MaxSigBin MaxSigPDF MaxSigCDF
   0      0.000000   0.006000     0.994000  1.000000     0.998174  0.001000  0.999000 
   1      129.704330   0.068000     0.926000  1.000000     1.239089  0.000000  0.999000 
   2      259.408661   0.224000     0.702000  1.000000     1.480004  0.002000  0.997000 
   3      389.112976   0.209000     0.493000  1.000000     1.720919  0.002000  0.995000 
   4      518.817322   0.149000     0.344000  1.000000     1.961833  0.004000  0.991000 
   5      648.521667   0.120000     0.224000  1.000000     2.202748  0.011000  0.980000 
   6      778.225952   0.073000     0.151000  1.000000     2.443663  0.011000  0.969000 
   7      907.930298   0.038000     0.113000  1.000000     2.684578  0.041000  0.928000 
   8      1037.634644   0.032000     0.081000  1.000000     2.925493  0.094000  0.834000 
   9      1167.338989   0.021000     0.060000  1.000000     3.166408  0.127000  0.707000 
  10      1297.043335   0.018000     0.042000  1.000000     3.407323  0.117000  0.590000 
  11      1426.747681   0.013000     0.029000  1.000000     3.648238  0.134000  0.456000 
  12      1556.451904   0.007000     0.022000  1.000000     3.889153  0.117000  0.339000 
  13      1686.156250   0.006000     0.016000  1.000000     4.130067  0.095000  0.244000 
  14      1815.860596   0.002000     0.014000  1.000000     4.370983  0.084000  0.160000 
  15      1945.564941   0.002000     0.012000  1.000000     4.611897  0.046000  0.114000 
  16      2075.269287   0.004000     0.008000  1.000000     4.852812  0.046000  0.068000 
  17      2204.973633   0.001000     0.007000  1.000000     5.093727  0.024000  0.044000 
  18      2334.677979   0.001000     0.006000  1.000000     5.334642  0.013000  0.031000 
  19      2464.382324   0.001000     0.005000  1.000000     5.575557  0.010000  0.021000 
  20      2594.086670   0.002000     0.003000  1.000000     5.816472  0.005000  0.016000 
  21      2723.791016   0.001000     0.002000  1.000000     6.057387  0.007000  0.009000 
  22      2853.495361   0.001000     0.001000  1.000000     6.298302  0.004000  0.005000 
  23      2983.199707   0.000000     0.001000  1.000000     6.539217  0.001000  0.004000 
  24      3112.903809   0.000000     0.001000  1.000000     6.780131  0.002000  0.002000 
  25      3242.608154   0.000000     0.001000  1.000000     7.021046  0.000000  0.002000 
  26      3372.312500   0.000000     0.001000  1.000000     7.261961  0.001000  0.001000 
  27      3502.016846   0.000000     0.001000  1.000000     7.502876  0.000000  0.001000 
  28      3631.721191   0.000000     0.001000  1.000000     7.743791  0.000000  0.001000 
  29      3761.425537   0.000000     0.001000  1.000000     7.984706  0.000000  0.001000 
  30      3891.129883   0.001000     0.000000  1.000000     8.225620  0.001000  0.000000 
