# CSD PDF/CDF
# simtype perm
# anattype volume 
# merged      0
# contrast    osgm
# seed        1740988416
# thresh      1.300000
# threshsign  0.000000
# searchspace 1368752.000000
# nullfwhm    0.000000
# varfwhm     -1.000000
# nrepetitions 1000
# NOTE: nreps and nrepetitions are both valid for volume data.
# NOTE: nreps is invalid (-1) for surface data to assure.
# NOTE:   backwards INcompatibility.
# 7.4.1
# nreps       1000
# nbins 31
# BinNo  MaxClustBin MaxClustPDF MaxClustCDF GRFCDF    MaxSigBin MaxSigPDF MaxSigCDF
   0      312.000000   0.026000     0.974000  1.000000     1.581350  0.005000  0.995000 
   1      5339.466797   0.173000     0.801000  1.000000     1.762082  0.004000  0.991000 
   2      10366.933594   0.193000     0.608000  1.000000     1.942813  0.008000  0.983000 
   3      15394.400391   0.153000     0.455000  1.000000     2.123545  0.006000  0.977000 
   4      20421.867188   0.109000     0.346000  1.000000     2.304277  0.012000  0.965000 
   5      25449.333984   0.082000     0.264000  1.000000     2.485008  0.024000  0.941000 
   6      30476.800781   0.059000     0.205000  1.000000     2.665740  0.051000  0.890000 
   7      35504.265625   0.042000     0.163000  1.000000     2.846472  0.060000  0.830000 
   8      40531.734375   0.030000     0.133000  1.000000     3.027203  0.072000  0.758000 
   9      45559.203125   0.025000     0.108000  1.000000     3.207935  0.074000  0.684000 
  10      50586.667969   0.016000     0.092000  1.000000     3.388667  0.118000  0.566000 
  11      55614.132812   0.020000     0.072000  1.000000     3.569398  0.080000  0.486000 
  12      60641.601562   0.016000     0.056000  1.000000     3.750130  0.083000  0.403000 
  13      65669.070312   0.009000     0.047000  1.000000     3.930861  0.080000  0.323000 
  14      70696.531250   0.009000     0.038000  1.000000     4.111593  0.069000  0.254000 
  15      75724.000000   0.007000     0.031000  1.000000     4.292325  0.048000  0.206000 
  16      80751.468750   0.003000     0.028000  1.000000     4.473057  0.039000  0.167000 
  17      85778.937500   0.005000     0.023000  1.000000     4.653789  0.051000  0.116000 
  18      90806.406250   0.004000     0.019000  1.000000     4.834520  0.020000  0.096000 
  19      95833.867188   0.001000     0.018000  1.000000     5.015252  0.024000  0.072000 
  20      100861.335938   0.005000     0.013000  1.000000     5.195983  0.023000  0.049000 
  21      105888.804688   0.001000     0.012000  1.000000     5.376715  0.006000  0.043000 
  22      110916.265625   0.004000     0.008000  1.000000     5.557446  0.008000  0.035000 
  23      115943.734375   0.002000     0.006000  1.000000     5.738178  0.016000  0.019000 
  24      120971.203125   0.001000     0.005000  1.000000     5.918910  0.003000  0.016000 
  25      125998.671875   0.001000     0.004000  1.000000     6.099642  0.009000  0.007000 
  26      131026.140625   0.002000     0.002000  1.000000     6.280373  0.003000  0.004000 
  27      136053.609375   0.000000     0.002000  1.000000     6.461105  0.002000  0.002000 
  28      141081.062500   0.001000     0.001000  1.000000     6.641837  0.001000  0.001000 
  29      146108.531250   0.000000     0.001000  1.000000     6.822568  0.000000  0.001000 
  30      151136.000000   0.001000     0.000000  1.000000     7.003300  0.001000  0.000000 
