# CSD PDF/CDF
# simtype perm
# anattype volume 
# merged      0
# contrast    osgm
# seed        1741003663
# thresh      1.300000
# threshsign  0.000000
# searchspace 1368752.000000
# nullfwhm    0.000000
# varfwhm     -1.000000
# nrepetitions 1000
# NOTE: nreps and nrepetitions are both valid for volume data.
# NOTE: nreps is invalid (-1) for surface data to assure.
# NOTE:   backwards INcompatibility.
# 7.4.1
# nreps       1000
# nbins 31
# BinNo  MaxClustBin MaxClustPDF MaxClustCDF GRFCDF    MaxSigBin MaxSigPDF MaxSigCDF
   0      336.000000   0.020000     0.980000  1.000000     1.768290  0.001000  0.999000 
   1      3514.133301   0.130000     0.850000  1.000000     1.980746  0.002000  0.997000 
   2      6692.266602   0.234000     0.616000  1.000000     2.193203  0.001000  0.996000 
   3      9870.400391   0.156000     0.460000  1.000000     2.405659  0.010000  0.986000 
   4      13048.533203   0.127000     0.333000  1.000000     2.618115  0.004000  0.982000 
   5      16226.666016   0.076000     0.257000  1.000000     2.830572  0.011000  0.971000 
   6      19404.800781   0.054000     0.203000  1.000000     3.043028  0.020000  0.951000 
   7      22582.933594   0.048000     0.155000  1.000000     3.255484  0.032000  0.919000 
   8      25761.066406   0.036000     0.119000  1.000000     3.467941  0.033000  0.886000 
   9      28939.199219   0.036000     0.083000  1.000000     3.680397  0.087000  0.799000 
  10      32117.332031   0.018000     0.065000  1.000000     3.892853  0.087000  0.712000 
  11      35295.464844   0.011000     0.054000  1.000000     4.105309  0.112000  0.600000 
  12      38473.601562   0.010000     0.044000  1.000000     4.317766  0.118000  0.482000 
  13      41651.734375   0.011000     0.033000  1.000000     4.530222  0.109000  0.373000 
  14      44829.867188   0.010000     0.023000  1.000000     4.742679  0.085000  0.288000 
  15      48008.000000   0.006000     0.017000  1.000000     4.955135  0.077000  0.211000 
  16      51186.132812   0.005000     0.012000  1.000000     5.167591  0.064000  0.147000 
  17      54364.265625   0.003000     0.009000  1.000000     5.380048  0.044000  0.103000 
  18      57542.398438   0.001000     0.008000  1.000000     5.592504  0.039000  0.064000 
  19      60720.531250   0.000000     0.008000  1.000000     5.804960  0.020000  0.044000 
  20      63898.664062   0.001000     0.007000  1.000000     6.017416  0.020000  0.024000 
  21      67076.796875   0.000000     0.007000  1.000000     6.229873  0.004000  0.020000 
  22      70254.929688   0.003000     0.004000  1.000000     6.442329  0.009000  0.011000 
  23      73433.062500   0.000000     0.004000  1.000000     6.654786  0.006000  0.005000 
  24      76611.203125   0.000000     0.004000  1.000000     6.867242  0.002000  0.003000 
  25      79789.335938   0.001000     0.003000  1.000000     7.079698  0.001000  0.002000 
  26      82967.468750   0.002000     0.001000  1.000000     7.292155  0.000000  0.002000 
  27      86145.601562   0.000000     0.001000  1.000000     7.504611  0.000000  0.002000 
  28      89323.734375   0.000000     0.001000  1.000000     7.717067  0.001000  0.001000 
  29      92501.867188   0.000000     0.001000  1.000000     7.929523  0.000000  0.001000 
  30      95680.000000   0.001000     0.000000  1.000000     8.141980  0.001000  0.000000 
