# CSD PDF/CDF
# simtype perm
# anattype surface  fsaverage lh
# FixGroupSubjectArea 1
# merged      0
# contrast    osgm
# seed        1740266961
# thresh      1.300000
# threshsign  0.000000
# searchspace 74612.577841
# nullfwhm    0.000000
# varfwhm     -1.000000
# nrepetitions 1000
# NOTE: nreps and nrepetitions are both valid for volume data.
# NOTE: nreps is invalid (-1) for surface data to assure.
# NOTE:   backwards INcompatibility.
# 7.4.1
# nreps       -1
# FixSurfClusterArea 1
# 7.4.1
# nbins 31
# BinNo  MaxClustBin MaxClustPDF MaxClustCDF GRFCDF    MaxSigBin MaxSigPDF MaxSigCDF
   0      0.000000   0.011000     0.989000  1.000000     0.864647  0.001000  0.999000 
   1      151.086334   0.112000     0.877000  1.000000     1.094936  0.000000  0.999000 
   2      302.172668   0.242000     0.635000  1.000000     1.325226  0.002000  0.997000 
   3      453.259003   0.194000     0.441000  1.000000     1.555515  0.004000  0.993000 
   4      604.345337   0.142000     0.299000  1.000000     1.785805  0.006000  0.987000 
   5      755.431641   0.075000     0.224000  1.000000     2.016094  0.008000  0.979000 
   6      906.518005   0.069000     0.155000  1.000000     2.246384  0.012000  0.967000 
   7      1057.604370   0.048000     0.107000  1.000000     2.476673  0.029000  0.938000 
   8      1208.690674   0.025000     0.082000  1.000000     2.706963  0.035000  0.903000 
   9      1359.776978   0.021000     0.061000  1.000000     2.937252  0.050000  0.853000 
  10      1510.863281   0.013000     0.048000  1.000000     3.167541  0.108000  0.745000 
  11      1661.949707   0.013000     0.035000  1.000000     3.397831  0.130000  0.615000 
  12      1813.036011   0.008000     0.027000  1.000000     3.628120  0.126000  0.489000 
  13      1964.122314   0.004000     0.023000  1.000000     3.858410  0.118000  0.371000 
  14      2115.208740   0.006000     0.017000  1.000000     4.088699  0.104000  0.267000 
  15      2266.294922   0.002000     0.015000  1.000000     4.318989  0.100000  0.167000 
  16      2417.381348   0.002000     0.013000  1.000000     4.549278  0.038000  0.129000 
  17      2568.467773   0.001000     0.012000  1.000000     4.779568  0.046000  0.083000 
  18      2719.553955   0.006000     0.006000  1.000000     5.009857  0.032000  0.051000 
  19      2870.640381   0.001000     0.005000  1.000000     5.240146  0.020000  0.031000 
  20      3021.726562   0.000000     0.005000  1.000000     5.470436  0.010000  0.021000 
  21      3172.812988   0.001000     0.004000  1.000000     5.700725  0.005000  0.016000 
  22      3323.899414   0.000000     0.004000  1.000000     5.931015  0.005000  0.011000 
  23      3474.985596   0.000000     0.004000  1.000000     6.161304  0.004000  0.007000 
  24      3626.072021   0.001000     0.003000  1.000000     6.391593  0.005000  0.002000 
  25      3777.158447   0.000000     0.003000  1.000000     6.621883  0.000000  0.002000 
  26      3928.244629   0.001000     0.002000  1.000000     6.852172  0.001000  0.001000 
  27      4079.331055   0.000000     0.002000  1.000000     7.082462  0.000000  0.001000 
  28      4230.417480   0.000000     0.002000  1.000000     7.312751  0.000000  0.001000 
  29      4381.503906   0.001000     0.001000  1.000000     7.543041  0.000000  0.001000 
  30      4532.589844   0.001000     0.000000  1.000000     7.773330  0.001000  0.000000 
