# CSD PDF/CDF
# simtype perm
# anattype surface  fsaverage lh
# FixGroupSubjectArea 1
# merged      0
# contrast    osgm
# seed        1739423230
# thresh      1.300000
# threshsign  0.000000
# searchspace 74612.577841
# nullfwhm    0.000000
# varfwhm     -1.000000
# nrepetitions 1000
# NOTE: nreps and nrepetitions are both valid for volume data.
# NOTE: nreps is invalid (-1) for surface data to assure.
# NOTE:   backwards INcompatibility.
# 7.4.1
# nreps       -1
# FixSurfClusterArea 1
# 7.4.1
# nbins 31
# BinNo  MaxClustBin MaxClustPDF MaxClustCDF GRFCDF    MaxSigBin MaxSigPDF MaxSigCDF
   0      0.000000   0.009000     0.991000  1.000000     1.163490  0.001000  0.999000 
   1      213.781677   0.159000     0.832000  1.000000     1.346118  0.003000  0.996000 
   2      427.563354   0.249000     0.583000  1.000000     1.528745  0.003000  0.993000 
   3      641.345032   0.190000     0.393000  1.000000     1.711373  0.005000  0.988000 
   4      855.126709   0.109000     0.284000  1.000000     1.894001  0.008000  0.980000 
   5      1068.908447   0.088000     0.196000  1.000000     2.076628  0.012000  0.968000 
   6      1282.690063   0.048000     0.148000  1.000000     2.259256  0.018000  0.950000 
   7      1496.471680   0.040000     0.108000  1.000000     2.441884  0.030000  0.920000 
   8      1710.253418   0.022000     0.086000  1.000000     2.624511  0.046000  0.874000 
   9      1924.035156   0.026000     0.060000  1.000000     2.807139  0.077000  0.797000 
  10      2137.816895   0.013000     0.047000  1.000000     2.989767  0.080000  0.717000 
  11      2351.598389   0.015000     0.032000  1.000000     3.172394  0.110000  0.607000 
  12      2565.380127   0.008000     0.024000  1.000000     3.355022  0.101000  0.506000 
  13      2779.161865   0.004000     0.020000  1.000000     3.537650  0.099000  0.407000 
  14      2992.943359   0.004000     0.016000  1.000000     3.720277  0.064000  0.343000 
  15      3206.725098   0.004000     0.012000  1.000000     3.902905  0.065000  0.278000 
  16      3420.506836   0.000000     0.012000  1.000000     4.085533  0.062000  0.216000 
  17      3634.288574   0.005000     0.007000  1.000000     4.268160  0.061000  0.155000 
  18      3848.070312   0.002000     0.005000  1.000000     4.450788  0.043000  0.112000 
  19      4061.851807   0.001000     0.004000  1.000000     4.633416  0.026000  0.086000 
  20      4275.633789   0.001000     0.003000  1.000000     4.816043  0.039000  0.047000 
  21      4489.415039   0.000000     0.003000  1.000000     4.998671  0.013000  0.034000 
  22      4703.196777   0.000000     0.003000  1.000000     5.181298  0.010000  0.024000 
  23      4916.978516   0.000000     0.003000  1.000000     5.363926  0.010000  0.014000 
  24      5130.760254   0.000000     0.003000  1.000000     5.546554  0.008000  0.006000 
  25      5344.541992   0.000000     0.003000  1.000000     5.729181  0.001000  0.005000 
  26      5558.323730   0.001000     0.002000  1.000000     5.911809  0.000000  0.005000 
  27      5772.105469   0.001000     0.001000  1.000000     6.094437  0.001000  0.004000 
  28      5985.886719   0.000000     0.001000  1.000000     6.277064  0.002000  0.002000 
  29      6199.668457   0.000000     0.001000  1.000000     6.459692  0.001000  0.001000 
  30      6413.450195   0.001000     0.000000  1.000000     6.642320  0.001000  0.000000 
