# CSD PDF/CDF
# simtype perm
# anattype surface  fsaverage rh
# FixGroupSubjectArea 1
# merged      0
# contrast    osgm
# seed        1739935665
# thresh      1.300000
# threshsign  0.000000
# searchspace 74490.846304
# nullfwhm    0.000000
# varfwhm     -1.000000
# nrepetitions 1000
# NOTE: nreps and nrepetitions are both valid for volume data.
# NOTE: nreps is invalid (-1) for surface data to assure.
# NOTE:   backwards INcompatibility.
# 7.4.1
# nreps       -1
# FixSurfClusterArea 1
# 7.4.1
# nbins 31
# BinNo  MaxClustBin MaxClustPDF MaxClustCDF GRFCDF    MaxSigBin MaxSigPDF MaxSigCDF
   0      35.026001   0.006000     0.994000  1.000000     1.765260  0.001000  0.999000 
   1      102.751801   0.058000     0.936000  1.000000     1.954715  0.002000  0.997000 
   2      170.477600   0.165000     0.771000  1.000000     2.144169  0.010000  0.987000 
   3      238.203400   0.182000     0.589000  1.000000     2.333624  0.008000  0.979000 
   4      305.929199   0.150000     0.439000  1.000000     2.523079  0.009000  0.970000 
   5      373.654999   0.125000     0.314000  1.000000     2.712533  0.014000  0.956000 
   6      441.380798   0.075000     0.239000  1.000000     2.901988  0.029000  0.927000 
   7      509.106598   0.060000     0.179000  1.000000     3.091443  0.062000  0.865000 
   8      576.832397   0.042000     0.137000  1.000000     3.280897  0.096000  0.769000 
   9      644.558228   0.038000     0.099000  1.000000     3.470352  0.104000  0.665000 
  10      712.283997   0.018000     0.081000  1.000000     3.659807  0.098000  0.567000 
  11      780.009766   0.017000     0.064000  1.000000     3.849262  0.104000  0.463000 
  12      847.735596   0.018000     0.046000  1.000000     4.038716  0.095000  0.368000 
  13      915.461426   0.010000     0.036000  1.000000     4.228170  0.089000  0.279000 
  14      983.187195   0.005000     0.031000  1.000000     4.417625  0.075000  0.204000 
  15      1050.912964   0.007000     0.024000  1.000000     4.607080  0.057000  0.147000 
  16      1118.638794   0.004000     0.020000  1.000000     4.796535  0.032000  0.115000 
  17      1186.364624   0.004000     0.016000  1.000000     4.985990  0.038000  0.077000 
  18      1254.090454   0.006000     0.010000  1.000000     5.175444  0.023000  0.054000 
  19      1321.816162   0.002000     0.008000  1.000000     5.364899  0.012000  0.042000 
  20      1389.541992   0.001000     0.007000  1.000000     5.554354  0.012000  0.030000 
  21      1457.267822   0.001000     0.006000  1.000000     5.743808  0.005000  0.025000 
  22      1524.993530   0.002000     0.004000  1.000000     5.933263  0.004000  0.021000 
  23      1592.719360   0.001000     0.003000  1.000000     6.122718  0.003000  0.018000 
  24      1660.445190   0.000000     0.003000  1.000000     6.312172  0.005000  0.013000 
  25      1728.171021   0.001000     0.002000  1.000000     6.501627  0.003000  0.010000 
  26      1795.896851   0.000000     0.002000  1.000000     6.691081  0.004000  0.006000 
  27      1863.622559   0.000000     0.002000  1.000000     6.880536  0.001000  0.005000 
  28      1931.348389   0.001000     0.001000  1.000000     7.069991  0.003000  0.002000 
  29      1999.074219   0.000000     0.001000  1.000000     7.259445  0.000000  0.002000 
  30      2066.799805   0.001000     0.000000  1.000000     7.448900  0.002000  0.000000 
